name,calories,portion,unite
Soupe liebig - moulinée 8 légumes - recette maison,32,100,ml
Soupe liebig délice de légumes et langoustines,55,100,ml
Soupe liebig oseille cresson crème fleurette,38,100,gramme
Soupe liebig pur soup' velouté de légumes,43,100,ml
Soupe liebig pursoup' réconfort d'hiver,38,100,gramme
Soupe liebig pur'soupe velouté de tomate,38,100,gramme
Soupe liebig tomates courgettes & thym,29,100,ml
Soupe liebig veloute de cresson,33,100,ml
Soupe minestrone campbells,90,1,portion
Soupe miso,36,1,unité
Soupe miso carrefour,346,100,gramme
Soupe mouliné de 7 légumes variés (pursoup-liebig),32,100,gramme
Soupe mouliné légumes verts saint eloi,25,100,gramme
Soupe moulinée aux 9 legumes sveltesse,58,1,portion
Soupe panier de légumes de maggi sachets de 16 gr,329,100,gramme
Soupe passée poireaux et pommes de terre bio (knorr),40,100,gramme
Soupe poireaux /pomme de terre,35,100,gramme
Soupe poulet avec riz à grain long et riz sauvage,32,100,ml
Soupe poulet royco,21,100,ml
Soupe regal de legumes,24,100,ml
Soupe royco,56,100,ml
Soupe royco tomates mozzarella,68,1,portion
Soupe secret de grand mere tomates oignons basilic,35,100,ml
Soupe svletesse legumes verts,44,100,gramme
Soupe thai knorr,36,100,ml
Soupe tomate basilique saint éloi (intermarché),35,100,ml
Soupe tomate ideal,31,100,ml
Soupe tomate vermicelle,34,100,gramme
Soupe velouté de poirreaux pommes de terre auchan,29,100,gramme
Soupe velouté de tomates auchan,40,100,gramme
Soupe velouté de carotte à la creme fraiche cora,28,100,ml
Soupe velouté de légume dia,33,100,gramme
Soupe velouté de légumes et de tomates dia,32,100,gramme
Soupe velouté poireaux-pommes de terre (grand jury),27,100,gramme
Soupe vermicelle,20,100,ml
Soy soja et noisettes,111,100,gramme
"Soya, concentré de protéines (préparation d'alcool)",331,100,gramme
Spa & fruit : fruits des bois,35.6,100,ml
Spaetzele,283,100,gramme
Spaetzle aux oeufs frais,182,100,gramme
Spaghetti (pasta mare-aldi),362,100,gramme
Spaghetti 5 céréales,347,100,gramme
Spaghetti à la bolognaise,121,100,gramme
Spaghetti à la bolognaise sveltesse,94,100,gramme
Spaghetti au blé complet (carrefour),347,100,gramme
Spaghetti au blé semi complet dia,346,100,gramme
Spaghetti aux oeufs (lustucru),366,100,gramme
Spaghetti bio migros,324,100,gramme
Spaghetti blé complet carrefour,347,100,gramme
Spaghetti carrefour,364,100,gramme
Spaghetti carrefour discount,354,100,gramme
Spaghetti casino,354,100,gramme
Spaghetti combino new de lidl,358,100,gramme
Spaghetti complètes bio casino,359,100,gramme
Spaghetti integrale,337,100,gramme
Spaghetti panzani plus,347,100,gramme
Spaghetti plat au blé complet lustucru,350,100,gramme
Spaghetti plat panzani,358,100,gramme
Spaghetti quinoa tomate jardin bio,374,100,gramme
Spaghetti semi-complets bio auchan,358747,100,gramme
Spaghetti top budget,354,100,gramme
Spaghetti tricolore combino lidl,358,100,gramme
Spaghettis aux fruits de mer surgelés leader price,99,100,gramme
"Spaghettis carbonara miracoli, préparés sans beurre",137,100,gramme
"Spaghettis fins aux gambas avec dés de légumes 'weight watchers', une portion 350 g",256,1,portion
Spaghettis n°5 integrali blé complet barila,337,100,gramme
Spaguetti barilla,356,100,gramme
Special k aux céréales complètes,383,100,gramme
Special k chocolat au lait,394,100,gramme
Spécial k crumble aux pommes,383,100,gramme
Special k douceur vanille aux fruits,379,100,gramme
Special k feuilles de chocolat noir,399,100,gramme
Special k mini break,99,1,unité
Special k nature,374,100,gramme
Spécial k noisettes et amandes,397.5,100,gramme
Special k pépites,386,100,gramme
Spécial k sensations nature,386,100,gramme
Spécial mie nature marque repère,70,1,tranche
Special muesli 32% de fruits et noix,351,100,gramme
Special muesli jordan 32% fruit,351,100,gramme
Spécial muesli jordans,351,100,gramme
Spécial sandwich céréales cora,296,100,gramme
Spéciale pizza lesieur,900,100,ml
"Spécialité au fromage blanc 0% ""sur lit de fruit leader price",54,100,gramme
Spécialité au fromage blanc au bifidus aux fruits rouges,105,100,gramme
Spécialité au soja sojade,51,100,gramme
Spécialité de saucisson au jambon carrefour,268,100,gramme
Spécialité fromagère aux noix sveltesse,112,100,gramme
Spécialité fromagère gout emmental bridelight,106,100,gramme
Spécialité laitière à cuisiner leader price 18 % matière grasse,190,100,gramme
Spécialité laitière au fruits 0% auchan,41,100,gramme
Spécialité laitière framboise-vanille milbona,111,100,gramme
Speculoos,488,100,gramme
Spéculoos casino saveurs d'ailleurs,476,100,gramme
Speculoos monarc aldi,483,100,gramme
Speculoos pâte à  tartiner (lotus),589,100,gramme
Speculos,485,100,gramme
Speisequark,70,100,gramme
Spinach and ricotta tortelloni,218,100,gramme
Spiruline,370,100,gramme
Splenda en poudre (sucralose),391,100,gramme
Sponser pro protein 50,310,100,gramme
Sponser recovery shake,382,100,gramme
Sponser weight plus,397,100,gramme
Sponser whey colostrum,340,100,gramme
Sponser whey protein 94,365,100,gramme
Sportzone whey arôme de chocolat,120,1,portion
Sprite,50.5,100,ml
Sprite zero (limonade),0.7,100,ml
Sprite zéro cannette 355ml,0,1,canette
Sprits choco gateau delacre,540,100,gramme
Spätzle (collection d'or),371,100,gramme
Squares kellogg's total choco 36g,156,1,portion
St hubert 41 38% mg,362,100,gramme
St hubert 41 riche en oméga 3,585,100,gramme
St hubert oméga 3,487,100,gramme
St hubert oméga 3 demi-sel,49,1,portion
"St hubert oméga 3, au sel de mer",530,100,gramme
St hubert oméga3 crême fluide et onctueuse,170,100,ml
St mamet abricots au sirop,71,100,gramme
St marcelin,246,100,gramme
St mauret ligne et plaisir,112,100,gramme
St michel biscuits sablés de retz,470,100,gramme
St more aux noix,148,100,gramme
St moret - ligne et plaisir - 8%mg,132,100,gramme
St moret 6% ligne et plaisir,112,100,gramme
Steack de colin auchan (90g),141.45,100,gramme
Steack de saumon auchan (90g),152.12,100,gramme
Steack de thon auchan (90g),165,100,gramme
Steack de thon surgelé,125,100,gramme
Steack haché,200,100,gramme
Steack haché 100 % pur boeuf surgelé 5 % matière grasse leader price,125,100,gramme
Steack haché 15% (cuit),250,100,gramme
Steack haché 5% (cuit),160,100,gramme
Steack haché 5% auchan,129,100,gramme
Steack haché 5% charal,156.5,1,unité
Steack haché bio picard,211,100,gramme
Steack haché carrefour 15%,211,100,gramme
Steack haché charal oignon,185,100,gramme
Steack haché de boeuf charal,203,100,gramme
Steack haché de colin d'alaska (lidl),162,100,gramme
Steack haché de volaille fleury michon,123,100,gramme
Steack haché doré de poulet fleury michon (100g),160,100,gramme
Steack haché pur boeuf 15%mg monoprix,211,100,gramme
Steack haché surgelé 15% mg marque repère,210,100,gramme
Steack hâché surgelé 5% mg champion,126,100,gramme
Steack haché surgelé à la tomate charal,189,100,gramme
Steack haché surgelé leader price,250,100,gramme
Steacks hachés 100% pur boeuf surgelé (u),215,100,gramme
Steak de boeuf,148,100,gramme
Steak de dinde,235,100,gramme
Steak de saumon coraya,252,100,gramme
Steak de soja à l'indienne (sojasun),133,100,gramme
Steak de thon coraya,164,100,gramme
Steak de thon findus,130,100,gramme
Steak façon bouchère,233,1,portion
Steak haché ( steak country ),209,100,gramme
Steak haché 10% mg,171,100,gramme
"Steak haché 100% pur boeuf, 20% mat gr (prix gagnant)",250,100,gramme
Steak haché 15%mg carrefour,213,100,gramme
Steak haché à l'oignon,220,100,gramme
Steak haché à l'oignon 15% carrefour,210,100,gramme
Steak haché chantegril 15% (marque repère),210,100,gramme
Steak haché charal,209,100,gramme
Steak haché charal 15% à l'oignon,203,100,gramme
Steak haché charal extra moelleux,203,100,gramme
Steak haché de boeuf 'forme et plaisir' 3% mg charal,115,100,gramme
Steak haché de cabillaud,173,100,gramme
Steak hâché de jambon fleury michon,154,100,gramme
Steak haché de thon leader price,160,100,gramme
Steak haché dinde fleury michon,150,100,gramme
Steak haché extra moelleux  15%mg  charal,203,100,gramme
Steak haché façon bouchère 100% pur boeuf carrefour ,185,100,gramme
Steak haché façon bouchère 12% lidl,185,100,gramme
Steak haché jambon fromage fleury michon ( une portion ) ,308,1,portion
Steak haché lidl (l'etal du boucher),211,100,gramme
Steak haché pur boeuf 5% carrefour,126,100,gramme
Steak hache pur boeuf charal 5 %,125,100,gramme
Steak haché surgelé (picard),156,100,gramme
Steak hâché surgelé 15% champion,208,100,gramme
Steak haché surgelé pur boeuf - de 15% de matière grasse monoprix,211,100,gramme
Steak hachés 15 % mg leader price,209,100,gramme
Steaks de soja aux petits légumes,132,100,gramme
Steaks de soja fines herbes,161,100,gramme
Steaks de soja tomate-basilic (sojasun),132,100,gramme
Steaks hachés 15% mg - issus de l'agriculture biologique carrefour agir bio,209,100,gramme
Steaks hachés 5% jean rozé,129,100,gramme
Steaks hachés 5% surgelés carrefour,127,100,gramme
Steaks hachés de colin leader price,131,100,gramme
Steaks hachés marque 1,254,100,gramme
Steaks hachés par 2 thon à la tomate (cap océan),164,100,gramme
Steaks hachés pur boeuf charal,209,100,gramme
Steaks hachés super moelleux  auchan,168,1,unité
Stevia pure via,22.42,100,gramme
Stevia pure via (whole earth),368,100,gramme
Stevia pure via en stick15 g,22.42,100,gramme
Stevia pure via le stick de 15 g,0.34,1,unité
Sticks et bretzels ancel,378.6,100,gramme
Stylesse aspartame carrefour poudre,2,1,cuillérée à café
Stylesse choco-carrefour,400,100,gramme
Suace buitoni aux tomates italienne viande rôtie,101,100,gramme
Substitut de repas,230,1,portion
Substitut de repas akeo,230,1,portion
Substitut de repas crémeux vanille-caramel gerlinéa gerblé : par pot de 210g,208,1,pot
Subtitut de repas regain,427,100,gramme
Subway : black forest ham,300.5,1,unité
Subway : oven roasted chicken,328.5,1,unité
Subway : roast beef,324.5,1,unité
Subway: chicken teriyaki,390,1,unité
Subway: italian bmt,450,1,unité
Subway: turkey breast,280,1,unité
Suchard noir,555,100,gramme
Sucralose (canderel),383,100,gramme
Sucralose splenda,2,1,cuillérée à café
Sucre canderel edulcorant,380,100,gramme
Sucre complet de canne ethiquable,367,100,gramme
Sucre de canne,400,100,gramme
Sucre de table,400,100,gramme
Sucre ligne stévia,400,100,gramme
Sucre morceau ligne stévia,10.4,1,unité
Sucre tuffi free,5.56,1,unité
Sucre tutti free,8.7,1,unité
Sucre tutti free roux,400,100,gramme
Sucre vanillé,389,100,gramme
Sucrette cologran lidl,0.1,1,unité
Suçuk (saucisse turque),170,100,gramme
Sugar flakes delhaize,360,100,gramme
Sukrin (édulcorant),0,100,gramme
Sundae caramel kfc,215,1,unité
Sundae chocolat kfc,209,1,unité
Sundae fraise kfc,189,1,unité
Sundae nappage arôme cacao par portion (mac do),345,1,portion
Sunday caramel mcdo,345,100,gramme
Sundy ( 1 barre ),175,1,unité
Sunland plus ace,40,100,ml
Sunny d- doux,42,100,ml
Sunny d-orange fusion mangue ,29,100,ml
Super iron works,336,100,gramme
Super mega mass 2000 weight gainer,386.7,100,gramme
Super poulain en poudre,380,100,gramme
Super whey nitro weider,376,100,gramme
Superior whey weider nutrition,394,100,gramme
Supplex cao,357,100,gramme
Supra whey,351,100,gramme
Supra whey exotic fruits,351,100,gramme
Supradyn magnésia,0.36,1,unité
Supreme cheese de quick,678,1,unité
Supreme de poulet écrasée de pomme de terre au lait de coco ( monoprix ),145,100,gramme
Suprême de tomates,33,100,gramme
Supreme whey met-rx chocolat,379,100,gramme
Sur lit de fruits leader price,54,100,gramme
Surimi,118,100,gramme
Surimi (carrefour discount),115,100,gramme
Surimi (equilibre et saveur),110,100,gramme
Surimi atlantic,120,100,gramme
Surimi dia,123,100,gramme
Surimi en tranche (jambon de la mer coraya,133,100,gramme
Surimi gloden seafood(24 bâtonnets)aldi,120,100,gramme
Surimi rapé coraya,98,100,gramme
Surumi,113,100,gramme
Sushi au thon frais,140,100,gramme
Sushi saumon,48,1,unité
Sushi saumon (56 gr),48,1,portion
Sveletesse ferme et fondant vanille,52,100,gramme
Sveltesse 0 % saveur citron,50,1,pot
Sveltesse 0% pêche abricot,59.2,100,gramme
Sveltesse café,91,1,pot
Sveltesse ferme et fondant  au caramel 13% mg,72,100,gramme
Sveltesse ferme et fondant 0% vanille,39,100,gramme
Sveltesse ferme et fondant café,82,100,gramme
Sveltesse ferme et fondant caramel,77,100,gramme
Sveltesse ferme et fondant chocolat,77,100,gramme
Sveltesse ferme et fondant chocolat noir nouveau noir goût intense,95,1,pot
Sveltesse ferme et fondant crème brûlée,90,100,gramme
Sveltesse ferme et fondant nougatine,73,100,gramme
Sveltesse ferme et fondant pistache,73,100,gramme
Sveltesse ferme et fondant saveur crème brulée,72,100,gramme
Sveltesse ferme et fondant saveur richer coco (125g),73,100,gramme
Sveltesse ferme et fondant vanille,176,100,gramme
Sveltesse moulinée aux 9 légumes,298,100,gramme
Sveltesse mousse fondante chocolat noir ,104,100,gramme
Sveltesse nature ,19,1,portion
Sveltesse nature de fruits myrtilles,68,100,gramme
Sveltesse petit plaisir aux noix,142,100,gramme
Sveltesse petit plaisir nature,140,100,gramme
"Sveltesse poule, pâtes, petits légumes",22.5,100,ml
Sveltesse recette dessert citron façon tarte : par pot de 125g,96,100,gramme
Sveltesse recette dessert fraise façon tarte : par pot de 125g,93,100,gramme
Sveltesse vanille o%,51,1,pot
Swiss delice exellence au caramel,153,100,gramme
Swiss delice exellence au kiwi,141,100,gramme
Swiss delice grande caffè macchiato,67,100,ml
Syfine agrumes,2,100,gramme
Sylphide (portion de 40gr),92,100,gramme
Sylphide - fondant au bleu,143,100,gramme
Sylphide fondant à l'emmental,145,100,gramme
Sylphide fondant au bleu,24,1,portion
"Sylphide fondant au bleu : par portion de 16,7 g",24,100,gramme
Sylphide fondant au chèvre,141,100,gramme
"Sylphide fondant au chèvre : par portion de 16,7 g",24,1,portion
Syntha 6,200,1,portion
Syntha 6 de bsn,200,1,portion
Syntha-6,455,100,gramme
Tablette de chocolat au lait avec céréale de riz,184,1,unité
Taboulé,152,100,gramme
Taboulé à la dinde carrefour,194,100,gramme
Taboulé à l'orientale leader price (portion de 300gr),699,1,portion
Taboulé à l'orientale saveur du jardinier (aldi),202,100,gramme
Taboulé au poulet (monoprix),171,100,gramme
Taboulé au poulet - weight watchers -une unité de 300 g,331,1,unité
Taboulé au poulet grillé bonduelle,174,100,gramme
Taboulé au poulet super u,165,100,gramme
Taboulé au poulet u,165,100,gramme
Taboulé au surimi saladinettes,184,100,gramme
Taboulé aux 5 légumes pierre martinet : par barquette de 300g,447,1,portion
"Taboulé aux tomates et à l'huile d'olive ( dia , ed)",141,100,gramme
Taboule bio monoprix,163,100,gramme
Taboulé c discount carrefour,173,100,gramme
Taboulé carrefour feuille de menthe et huile d'olive,120,100,gramme
Taboulé garbit,118,100,gramme
Taboulé libanais,130,100,gramme
Taboulé maggi saveurs du monde (portion 330gr),456,1,portion
Taboule oriental (pierre martinet),188,100,gramme
Taboulé oriental (yasmina-aldi),121,100,gramme
Taboulé oriental auchan,144,100,gramme
Taboule oriental carrefour,215,100,gramme
Taboulé orientale (auchan),193,100,gramme
Taboulé picard,158,100,gramme
Taboulé préparé,159.5,100,gramme
Taboulé tipiak huile olive jus de citron menthe,359,100,gramme
Taboule tomates fraiches huile d'olive cote table,140,100,gramme
Taboulé zapetti,120,100,gramme
Taboulé zapetti aux tomates,124,100,gramme
Tagliatelles,350,100,gramme
Tagliatelles à la carbonara (marque u),218,100,gramme
Tagliatelles au poulet weight watchers,317,1,portion
Tagliatelles au saumon,399,1,part
Tagliatelles aux oeufs,369,100,gramme
Tagliatelles aux oeufs frais carrefour,275,100,gramme
Tagliatelles aux oeufs frais turini,280,100,gramme
Tagliatelles façon maître-boulanger,367,100,gramme
Tahin demi complet,567,100,gramme
Tahin purée de sésame blanc,609,100,gramme
Taillefine - crème dessert - vanille,72,100,gramme
Taillefine 0% fraise,44,100,gramme
Taillefine 0% mat gr 0%sucre framboise,49,100,gramme
Taillefine 0% sans sucre ajouté 2 mûres,59,1,pot
Taillefine au fromage blanc à la fraise,62,1,pot
Taillefine au fromage blanc saveur vanille 0%mg,53,100,gramme
Taillefine biscuit aux pepites de chocolat,405,100,gramme
Taillefine crème dessert au chocolat ,83.7,100,gramme
Taillefine crème saveur vanille ,72.5,100,gramme
Taillefine croquants gout chocolat,425,100,gramme
Taillefine danone citron 0% à l'extrait de stévia,57,100,gramme
Taillefine equilibre tuiles citron,415,100,gramme
Taillefine ferme et fondant saveur melon,40,100,gramme
Taillefine fiz - fruits rouges,3.1,100,ml
Taillefine fiz - pêche orange,2.8,100,ml
Taillefine fiz - pommes,2.7,100,ml
Taillefine fiz agrumes 33cl,3.7,1,canette
Taillefine fondants vanille origine madagascar,88,1,pot
Taillefine le brassé sur lit de fruits fraise-fraise des bois,39,100,gramme
Taillefine les jardins gourmands,50,100,gramme
Taillefine les jardins gourmands pomme poire,46,100,gramme
Taillefine mousse aux fruits ananas,67,100,gramme
Taillefine mousse cassis-mûre (1 unité),46,1,unité
Taillefine mousse de fromage blanc aux fruits 0%mg,53,100,gramme
