name,calories,portion,unite
Bâtonnets de surimi surgelés - marque repère,61,100,gramme
Batonnets enrobés de chocolat au lait marque auchan,513,100,gramme
"Bâtonnets fraises, grains de riz soufflé U",209,100,gramme
"Bâtonnets fraises, grains de riz soufflé U",126,1,part
Bâtonnets fruits exotiques au coeur de vanille U,97,100,gramme
Bâtonnets fruits exotiques au coeur de vanille U,87,1,portion
Bâtonnets glacés orange citron Picard,83,100,gramme
"Bâtonnets praliné, eclats de noisettes grillées U",220,100,gramme
"Bâtonnets praliné, eclats de noisettes grillées U",132,1,part
Batonnets saveur crabe Casino,103,100,gramme
"Bâtonnets saveur crabe ""Ronde des Mers - repère""",120,100,gramme
Bâtonnets sorbet à la grenadine U,111,100,gramme
Bâtonnets sorbet au cola  U,112,100,gramme
Bâtonnets surimi moelleux saveur crabe Fleury michon,122,100,gramme
Bâtonnets vanille noisette/choc lait cacahouètes Casino,362,100,gramme
Bâtonnets vanille noisette/choc lait cacahouètes Casino,274,1,unité
"Bâtonnets vanille, riz soufflé&eclats de noisettes U",202,100,gramme
"Bâtonnets vanille, riz soufflé&eclats de noisettes U",121,1,portion
Bâtons au gouda (biscuits apéritif) delacre,530,100,gramme
Bâtons de surimi marque Carrefour n°1,119,100,gramme
Baudroie (ou lotte),131,100,gramme
Bavette (boeuf),200,100,gramme
Beaufort,396,100,gramme
Beauvoorde (fromage),356,100,gramme
Bécasse (unité),115,100,gramme
Bécel (huile pour crudités),900,100,gramme
Becel dressing,334,100,gramme
Becel liquide - cuire et rôtir,688,100,gramme
Becel pro-activ pâte à tartiner Migros,328,100,gramme
Becel produit à tartiner non durci Migros,540,100,gramme
Béchamel,138,100,gramme
Beefsteak (boeuf),98,100,gramme
Beefsteak (cheval),99,100,gramme
Beignet à la confiture,335,100,gramme
Beignet confiture,335,100,gramme
Beignet de choux-fleurs sergelés (notre jardin),126,100,gramme
Beignet de crevette,355,100,gramme
Beignet nature,391,100,gramme
Beignets de crevette avec sauce Picard,319,100,gramme
"Beignets de crevettes, kim tan Sodebo",227,100,gramme
Beignets de légumes du soleil Herta,246,100,gramme
Beignets de poulet Le Gaulois,227,100,gramme
Belin box Belin,485,1,boite
Belin box Belin,485,1,boite
Belons,80,100,gramme
Ben & jerry's crème glacée vanille toffee crunch,230,100,gramme
benco (chocolat en poudre) 20g + 20cl de lait,170,100,gramme
Bénécol (margarine),498,100,gramme
Bénédictine,320,100,gramme
Beouf bourguignon-carottes vichy le savoir des saveurs super u,100,100,gramme
Bernicle,92,100,gramme
Bette ou blette,33,100,gramme
"Betterave assaissonnée Saladinettes ""lidl""",88,100,gramme
Betterave claude leger,80,100,gramme
Betterave rouge,40,100,gramme
Betterave rouge (bocal),45,100,gramme
Betterave rouge (cuite),23,100,gramme
Betterave rouge (jus),39,100,gramme
Betteraves,37,100,gramme
Betteraves en cube sous vide Leader price,37,100,gramme
"Betteraves en cubes cuites sous vide à la vapeur ""lunor"", le potager",48,100,gramme
Betteraves lunor,48,100,gramme
Betteraves rouges Bonduelle,26,100,gramme
Betteraves rouges Carrefour,40,100,gramme
Betteraves rouges en dés au vinaigre saint-éloi,32,100,gramme
Betteraves rouges épluchées cuites à la vapeur Lunor,48,100,gramme
Bettrave rouge,23,100,gramme
Beurre,760,100,gramme
Beurre,752,100,gramme
Beurre 'extra léger' Elle & vire,15,1,portion
Beurre (1 noix),70,100,gramme
Beurre (38% mg),351,100,gramme
Beurre (41% mg),401,100,gramme
Beurre (41% sans cholestérol),369,100,gramme
Beurre (60% mg),557,100,gramme
Beurre (60% sans cholestérol),547,100,gramme
Beurre (champion),345,100,gramme
Beurre - 6 fois moins cholestérol Elle & vire,384,100,gramme
Beurre - tendre demi-sel 20% Elle & vire,214,100,gramme
Beurre 40% Bridélice,401,100,gramme
Beurre allégé,410,100,gramme
Beurre allégé 15% Bridélight,163,100,gramme
"Beurre allégé 25% ""bien vivre"" monoprix",217,100,gramme
Beurre allégé 41% Elle & vire,371,100,gramme
Beurre allégé à 25%,225,100,gramme
Beurre aux herbes d'appenzell Migros,595,100,gramme
Beurre baratte demi-sel Biovillage,712,100,gramme
Beurre baratte doux Biovillage,729,100,gramme
Beurre bridelight,265,100,gramme
Beurre bridelight 15% encore +léger,163,100,gramme
Beurre BRIDELIGHT 15%M.G.,163,100,gramme
Beurre de bretagne doux carrefour  Carrefour,745,1,paquet
Beurre de cacahuète,606,100,gramme
Beurre de cacahuète,92,1,cuillère à café
"Beurre de cacahuètes "" creamy"" skippy",629,100,gramme
Beurre de cuisine Migros,742,100,gramme
Beurre demi-écrémé au sel marin de balade,385,100,gramme
Beurre doux Carrefour,742,100,gramme
Beurre doux Paysan breton,742,100,gramme
Beurre du québec,700,100,gramme
Beurre extra léger au sel de mer Bridélight,156,100,gramme
Beurre léger -50% Migros léger,364,100,gramme
Beurre leger 25%M.G. CARREFOUR LIGHT,256,100,gramme
Beurre léger doux 40 % de mat. gr. beurre léger et tendre,366,100,gramme
"Beurre léger Oméga3, demi-sel, 41% mg",394,100,gramme
"Beurre léger Oméga3, demi-sel, 41% mg, une portion de 12,5g",49,100,gramme
"Beurre matin léger 20%, Elle & vire",214,100,gramme
Beurre nantais lu (4 unités=26g),122,100,gramme
Beurre omega 3 doux St hubert  41,487,100,gramme
Beurre OMEGA 3 St Hubert,530,100,gramme
Beurre planta fin,532,100,gramme
Beurre président gastronomique 1/2 sel Président,725,100,gramme
Beurre président gastronomique doux Président,742,100,gramme
Beurre primevere demi sel,533,100,gramme
Beurre Primevère double effet cholestérol spécial cuisson,569,100,gramme
Beurre Primevère double effet cholestérol spécial tartine,497,100,gramme
Beurre primevère double effet extra léger 25% mat.gr à tartiner,229,100,gramme
Beurre salé,760,100,gramme
Beurre salé 25% m.g. les croisés (marque repère),226,100,gramme
Beurre sel de mer St hubert  41,362,100,gramme
Beurre tartine légère doux carrefour Carrefour,346,100,gramme
Beurre tendre 20% demi-sel Elle & vire,11,1,cuillère à café
Beurre tendre 41% - doux Elle & vire,371,100,gramme
Beurre tendre doux Paturages,745,100,gramme
Beurre tendre elle et vire 20%,214,100,gramme
"Beurre tendre léger 41% demi-sel - tartine et cuisson ""Elle&Vire""",394,100,gramme
"Beurre tendre léger 41% demi-sel - tartine et cuisson ""Elle&Vire"", portion 12,5 g",49,100,gramme
Beurre tendre léger 41% elle et vire demi sel,394,100,gramme
Biamo (fromage),385,100,gramme
Biche,116,100,gramme
Bien vu ! emmentel râpé,323,100,gramme
Bien vu ! galettes au beurre,475,100,gramme
Bière (1 canette),143,100,gramme
Bière (4%),29,100,gramme
Bière blonde (pils) Jupiler,52,100,gramme
Bière blonde forte,76,100,gramme
Bière d'abbaye,52,100,gramme
bifidus 0% framboise fruits secs ED,56,100,gramme
Bifidus actif saveur fruits Paturages,107,125,gramme
Bifidus brasse figues Casino,103,100,gramme
Bifidus brassé saveur vanille Leader price,82,125,gramme
Bifidus nature U,75,1,pot
bifidus pomme céréales fruits secs ED,56,100,gramme
bifidus saveur citron ED,92,100,gramme
Bifidus saveur vanille Casino,92,100,gramme
bifidus saveur vanille grand jury,90,100,gramme
Bifidus sous lit de pomme-fraise Lidl,94,100,gramme
Bifidus sous lit de pomme-fraise Leader price,94,110,gramme
Bifteck de boeuf,200,100,gramme
Bifteck de cheval,110,100,gramme
Bifteck haché Charal,125,100,gramme
Big cheeseburgers surgelés McEnnedy american way,247,100,gramme
Big duo à la crème fraise Lidl,111,175,gramme
Big mac Mac Donald's,540,1,unité
Big mac Mac Donald's,495,100,gramme
Big mac (mac do),225,100,gramme
Big mac (mac do) (1 = 219 g),225,100,gramme
Big mac (portion=219g),495,100,gramme
Big mac au pain complet Mac Donald's,218,100,gramme
"Big mac chez mac donald, 2,3 g de sel",495,100,gramme
Big tasty Mac Donald's,243,100,gramme
Bigarreaux au sirop saint-mamet,73,100,gramme
Bigarreaux confits,290,100,gramme
Bigorneaux,100,100,gramme
Birchermüesli Migros budget (m-budget),354,100,gramme
Biscotte,34,1,tranche
"Biscotte ""la briochée"" jacquet",427,100,gramme
"biscotte ""plaisir de noisettes"" heudebert",415,100,gramme
Biscotte (epi d'or),407,100,gramme
Biscotte (unité),39,100,gramme
Biscotte 6 céréales,406,100,gramme
Biscotte au son Auga,375,100,gramme
Biscotte complète,387,100,gramme
Biscotte heudebert Lu,390,100,gramme
Biscotte légères et croustillantes (heudebert),390,100,gramme
Biscotte longue (champion),395,100,gramme
Biscotte minceur auga,361,100,gramme
Biscotte pelletier aux ble complet Lu,380,100,gramme
Biscotte pomme son,342,100,gramme
Biscotte ronde auga pasquier,422,100,gramme
Biscotte sans sel et sans sucre ajoutés Pasquier,31,1,unité
Biscottes,390,100,gramme
Biscottes Carrefour,398,100,gramme
Biscottes,410,100,gramme
"Biscottes ""la gourmande"" pelletier",420,100,gramme
"Biscottes ""pleine vie"" heudebert (sans sel)",390,100,gramme
"Biscottes ""pleine vie"" heudebert (sans sel) : par unité",34,100,gramme
"Biscottes ""triscotte"" heudebert",435,100,gramme
"Biscottes ""triscotte"" heudebert : par unité",32,100,gramme
Biscottes 6 céréales heudebert,395,100,gramme
Biscottes 6 céréales heudebert : par unité,34,100,gramme
Biscottes aixoises roger traditionnelles,429,100,gramme
"Biscottes au froment, epi d'or Leclerc marque repère",413,100,gramme
Biscottes au muesli réva,393,100,gramme
"Biscottes au muesli réva : par unité de 8,3g",32,100,gramme
Biscottes au son Réva,31,1,unité
"Biscottes au son complet ""fibres +"" heudebert",355,100,gramme
"Biscottes au son complet ""fibres +"" heudebert : par unité",31,100,gramme
Biscottes au son gerblé Gerblé,353,100,gramme
Biscottes au son réva,380,100,gramme
"Biscottes auga fibres ""braisé aux céréales""",377,100,gramme
Biscottes aux céréales Réva,30,1,unité
Biscottes aux céréales Heudebert,390,100,gramme
Biscottes aux céréales réva,371,100,gramme
Biscottes baguettine au blé tendre jacquet,386,100,gramme
Biscottes baguettine au blé tendre jacquet : par unité,48,100,gramme
Biscottes baguettine aux 5 céréales jacquet,406,100,gramme
Biscottes baguettine aux 5 céréales jacquet : par unité,51,100,gramme
Biscottes baguettine briochée jacquet,400,100,gramme
Biscottes baguettine briochée jacquet : par unité,50,100,gramme
Biscottes baguettine figue et céréales jacquet,376,100,gramme
Biscottes baguettine figue et céréales jacquet,376,100,gramme
Biscottes bio casino Casino,335,100,gramme
Biscottes braisor heudebert,390,100,gramme
"Biscottes braisor heudebert : par unité de 8,3 g",32,100,gramme
Biscottes braisotte jacquet,376,100,gramme
Biscottes complètes Biovillage,406,100,gramme
"biscottes complétés""ceréal gerblé""",368,100,gramme
Biscottes crac'form (magasin bio),369,100,gramme
Biscottes de froment,417,100,gramme
Biscottes froment + sésame,428,100,gramme
Biscottes grillettines briochées auga,458,100,gramme
Biscottes grillettines briochées aux pépites de chocolat auga,459,100,gramme
Biscottes grillettines minceur auga,395,100,gramme
"Biscottes heudebert ""pacte forme""",360,100,gramme
"Biscottes heudebert ""pacte forme"" : par unité de 8,2 g",29,100,gramme
Biscottes heudebert muesli,395,100,gramme
Biscottes heudebert muesli : par unité,34,100,gramme
Biscottes heudebert omega 3,405,100,gramme
Biscottes heudebert omega 3 : par unité,35,100,gramme
Biscottes melba toast van der meulen,388,100,gramme
"Biscottes mini fines tranches sans sucre ajouté et allégées en mg ""fine ligne"" leader price",392,100,gramme
Biscottes multi-céréales Carrefour,405,100,gramme
Biscottes pacte forme aux céréales complètes Heudebert,360,100,gramme
Biscottes pelletier campagne (6 céréales) Pelletier,47,1,tranche
Biscottes plaisir de pavot heudebert,400,100,gramme
Biscottes sans sel,390,100,gramme
Biscottes sans sel (marqur champion),394,100,gramme
"Biscottes sans sel, epi d'or Leclerc marque repère",420,100,gramme
Biscottes tartine briochée recette gourmande heudebert,440,100,gramme
Biscottes tartine briochée recette gourmande heudebert : par unité,44,100,gramme
"Biscuit ""bisc&m&m's""",526,100,gramme
"Biscuit ""bisc&m&m's"" : par unité de 24,8g",130,100,gramme
Biscuit Barilla mulino bianco Baiocchi,497,100,gramme
Biscuit Barilla mulino bianco Tenerezze,471,100,gramme
Biscuit bn petit dej,486,100,gramme
Biscuit breaktime (30 g pr 4),130,30,gramme
Biscuit cacao ondilège,425,100,gramme
Biscuit céréal aux raisins,434,100,gramme
Biscuit chocolat/céréales 'matin' Balisto,509,100,gramme
Biscuit chocolat/céréales 'matin' Balisto,118,1,unité
Biscuit déli' choc noir fondant,499,100,gramme
Biscuit déli' choc noir fondant : unité,64,100,gramme
Biscuit digestive muesli leader price,412,100,gramme
Biscuit fourré à la framboise Leader price,380,100,gramme
Biscuit fruit & form pomme-cannelle verkade,390,100,gramme
Biscuit fruit & form pomme-cannelle verkade : par biscuit,57,100,gramme
Biscuit fruit et forme (saveur fruit des bois),55,1,unité
Biscuit génoise framboise-cassis-chocolat grand jury,379,100,gramme
Biscuit génoise orange-chocolat grand jury,379,100,gramme
Biscuit gerlinéa matin croquant céréales chocolat,426,100,gramme
Biscuit germe de blé Gerblé,369,1,boite
Biscuit germes de blé Gerblé,116,1,paquet
Biscuit Lighty chocolat et lait ( ALDI ) sachet de 4 soit 50 grs,228,100,gramme
Biscuit mini de blé complet/pépites de chocolat Weetabix,377,255,gramme
Biscuit Minis Jungle-Mix,456,100,gramme
Biscuit ourson fourré à la fraise lu : par unité de 30g,108,100,gramme
Biscuit ourson fourré au chocolat (lu),390,100,gramme
Biscuit ourson fourré au chocolat (lu) = unité de 30 g,117,100,gramme
biscuit pepito pockitos (1 barre),155,100,gramme
"Biscuit petit dèj, céréales, lait et pépites de choco, 1 portion",239,100,gramme
"Biscuit petit déjeuner croc'matin céréales, pépites chocolat & miel",472,100,gramme
Biscuit petit déjeuner lu fruit et fibres aux figues,430,100,gramme
Biscuit petit déjeuner pépites chocolat & lait Bergolin,457,100,gramme
Biscuit petit déjeuner pépites chocolat & lait Bergolin,229,1,portion
Biscuit petits dejeuneer Carrefour,216,50,gramme
biscuit pomme noisette gerblé,438,100,gramme
biscuit pomme noisette gerblé (par unité),64,100,gramme
Biscuit pour le p'tit déj Leader price,215,1,paquet
Biscuit prince granola recette originale,505,100,gramme
Biscuit prince vanille,490,100,gramme
Biscuit sablé chocolat noir Lidl,495,100,gramme
Biscuit sablé chocolat noir Lidl,495,100,gramme
Biscuit soja-figue gerblé : une unité,72,100,gramme
Biscuit sultana ble complet,400,100,gramme
Biscuit taillefine délice chocolat-orange : par unité,114,100,gramme
Biscuit taillefine délice framboise : par unité,98,100,gramme
Biscuit thé de lu : unité,32,100,gramme
Biscuits,400,100,gramme
"Biscuits ""le p'tit nature"" bjorg",414,100,gramme
"Biscuits ""le p'tit nature"" bjorg : par unité",34,100,gramme
"Biscuits ""le petit complet"" chabrior",467,100,gramme
"Biscuits ""meringue royale"" calèche lu",395,100,gramme
Biscuits 5 céréales - algues biosoleil,482,100,gramme
Biscuits à la cuillère - cuillers de dégustation Leclerc marque repère,350,100,gramme
Biscuits à la cuillère monoprix gourmet Monoprix,370,100,gramme
Biscuits à la figue Casino,343,100,gramme
Biscuits à la figue - 25% de fruits Casino,343,1,paquet
Biscuits à la figue - 25% de fruits Casino,47,1,unité
"Biscuits allégés mignons saveur orange monoprix ""bien-vivre""",386,100,gramme
"Biscuits amandes chocolat, p'tit déli Leclerc marque repère",552,100,gramme
"Biscuits apéritif ""Croq' Piment"" bio GRILLON D'OR",515.3,100,gramme
"Biscuits apéritif ""Croq'Oignon Paprika"" bio GRILLON D'OR",520.6,100,gramme
"Biscuits apéritif ""Mélange tout légumes"" bio AUX BISCUITS D'ANTOINE",535,100,gramme
"Biscuits apéritif ""Mini-flutes au fromage"" bio AUX BISCUITS D'ANTOINE",531,100,gramme
Biscuits apéritif 3d's bacon bugles,530,100,gramme
Biscuits apéritif croustilles à la cacahuète belin,480,100,gramme
Biscuits apéritif feuilletés emmenthal belin,505,100,gramme
Biscuits apéritif feuilletés emmenthal belin : par unité de 30 g,152,100,gramme
Biscuits apéritif minizza belin,530,100,gramme
Biscuits apéritif snacky cacahuète belin,465,100,gramme
Biscuits apéritif triangolini belin,500,100,gramme
"Biscuits apéritifs belin ""monaco au fromage de chèvre""",565,100,gramme
"Biscuits apéritifs belin ""monaco au fromage de hollande""",565,100,gramme
"Biscuits apéritifs taillefine de lu ""grisini sésame""",410,100,gramme
Biscuits assortiment glacier les delicieuses ( tanguy),485,100,gramme
Biscuits au beurre et au chocolat Sondey,487,100,gramme
Biscuits au miel et germe de blé Gayelord Hauser,441,100,gramme
Biscuits au riz Migros budget (m-budget),517,100,gramme
Biscuits au sésame Gerblé,472,100,gramme
Biscuits aux amandes avec chocolat suisse au lait (grangala),539,100,gramme
Biscuits aux cereales Holly'dej,460,100,gramme
Biscuits aux raisins gerblé,419,100,gramme
Biscuits aux raisins gerblé : par unité,71,100,gramme
"Biscuits avec tablette chocolat au lait ""Bergolin""",496,100,gramme
Biscuits baiocchi (fourrés noisettes et cacao) mulino bianco barilla,497,100,gramme
